rank,company_canonical,unresolved_contact_count,cumulative_contacts,cumulative_pct_of_unresolved,recruiter_count,talent_acquisition,hiring_managers,data_leaders,avg_priority_score,suggested_bucket,suggested_confidence,suggested_reason
1837,TURN2C CONSÓRCIO INTELIGENTE,1,2115,88.2,0,0,0,0,11.0,,0.0,no usable signal yet — candidate for manual company mapping override
1838,TURNER & TOWNSEND,1,2116,88.2,0,0,0,0,21.0,,0.0,no usable signal yet — candidate for manual company mapping override
1839,TÉO ME WHY,1,2117,88.3,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1840,"UNESP - UNIVERSIDADE ESTADUAL PAULISTA ""JÚLIO DE MESQUITA FILHO""",1,2118,88.3,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1841,UNI7 - CENTRO UNIVERSITÁRIO 7 DE SETEMBRO,1,2119,88.4,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1842,UNITED MACHINING,1,2120,88.4,0,0,0,0,32.0,,0.0,no usable signal yet — candidate for manual company mapping override
1843,UPA 24H - UNIDADE DE PRONTO ATENDIMENTO,1,2121,88.4,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1844,UPS CAPITAL®,1,2122,88.5,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1845,UPTURNCO,1,2123,88.5,0,0,0,0,28.0,,0.0,no usable signal yet — candidate for manual company mapping override
1846,UFES - UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,1,2124,88.6,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1847,ULTRA,1,2125,88.6,0,0,0,0,22.0,,0.0,no usable signal yet — candidate for manual company mapping override
1848,UMBILICAL ADVANCED,1,2126,88.7,0,0,0,0,22.0,,0.0,no usable signal yet — candidate for manual company mapping override
1849,AGIR,1,2127,88.7,0,0,0,0,18.0,,0.0,no usable signal yet — candidate for manual company mapping override
1850,UNDER LABZ,1,2128,88.7,0,0,0,0,19.0,,0.0,no usable signal yet — candidate for manual company mapping override
1851,UNDERSTANDING,1,2129,88.8,0,0,0,0,30.0,,0.0,no usable signal yet — candidate for manual company mapping override
1852,UNIFIRST,1,2130,88.8,0,0,0,0,27.0,,0.0,no usable signal yet — candidate for manual company mapping override
1853,UNICHRISTUS,1,2131,88.9,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1854,UNICO SKILL,1,2132,88.9,0,0,0,0,35.0,,0.0,no usable signal yet — candidate for manual company mapping override
1855,UNIJORGE,1,2133,88.9,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1856,UNILEVER,1,2134,89.0,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1857,UNIMAD,1,2135,89.0,0,0,0,0,23.0,,0.0,no usable signal yet — candidate for manual company mapping override
1858,UNIPER,1,2136,89.1,0,0,0,0,19.0,,0.0,no usable signal yet — candidate for manual company mapping override
1859,UNIT,1,2137,89.1,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1860,UNITE TALENT,1,2138,89.2,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1861,UNITY,1,2139,89.2,0,0,0,0,27.0,,0.0,no usable signal yet — candidate for manual company mapping override
1862,UNIVERSIDAD CATÓLICA DEL URUGUAY,1,2140,89.2,0,0,0,0,40.0,,0.0,no usable signal yet — candidate for manual company mapping override
1863,UNIVERSIDAD SAN SEBASTIÁN,1,2141,89.3,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1864,UNIVERSIDAD DE 'SAN ANDRÉS',1,2142,89.3,0,0,0,0,17.0,,0.0,no usable signal yet — candidate for manual company mapping override
1865,UNIVERSIDAD DE LOS ANDES (CL),1,2143,89.4,0,0,0,0,21.0,,0.0,no usable signal yet — candidate for manual company mapping override
1866,UNIVERSIDAD DEL ALBA,1,2144,89.4,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1867,AGRO PITANGUEIRA,1,2145,89.4,0,0,0,0,15.0,,0.0,no usable signal yet — candidate for manual company mapping override
1868,UNIVERSIDADE PRESBITERIANA MACKENZIE,1,2146,89.5,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1869,UNIVERSITAS NEGERI MAKASSAR,1,2147,89.5,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1870,UNIVERSITAT CARLEMANY,1,2148,89.6,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1871,UNIVERSITY OF BRIGHTON,1,2149,89.6,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1872,UNIVERSITY OF DENVER - DANIELS COLLEGE OF BUSINESS,1,2150,89.7,0,0,0,0,18.0,,0.0,no usable signal yet — candidate for manual company mapping override
1873,UNIVERSITY OF LUXEMBOURG,1,2151,89.7,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1874,UPSHIFTERS,1,2152,89.7,0,0,0,0,27.0,,0.0,no usable signal yet — candidate for manual company mapping override
1875,UPSTART 13,1,2153,89.8,0,0,0,0,29.0,,0.0,no usable signal yet — candidate for manual company mapping override
1876,UPTICK,1,2154,89.8,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1877,USCREEN,1,2155,89.9,0,0,0,0,20.0,,0.0,no usable signal yet — candidate for manual company mapping override
1878,V17 RECRUITMENT,1,2156,89.9,0,0,0,0,19.0,,0.0,no usable signal yet — candidate for manual company mapping override
1879,VARTEQ,1,2157,89.9,0,0,0,0,33.0,,0.0,no usable signal yet — candidate for manual company mapping override
1880,VBSO ADVOGADOS,1,2158,90.0,0,0,0,0,27.0,,0.0,no usable signal yet — candidate for manual company mapping override
1881,VENTURIA LEGAL,1,2159,90.0,0,0,0,0,21.0,,0.0,no usable signal yet — candidate for manual company mapping override
1882,VEXPENSES,1,2160,90.1,0,0,0,0,15.0,,0.0,no usable signal yet — candidate for manual company mapping override
1883,VFS,1,2161,90.1,0,0,0,0,30.0,,0.0,no usable signal yet — candidate for manual company mapping override
1884,VFX FINANCIAL,1,2162,90.2,0,0,0,0,20.0,,0.0,no usable signal yet — candidate for manual company mapping override
1885,VINCI ENERGIES,1,2163,90.2,0,0,0,0,31.0,,0.0,no usable signal yet — candidate for manual company mapping override
1886,VMK,1,2164,90.2,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1887,VR BANK SCHLESWIG-HOLSTEIN MITTE,1,2165,90.3,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1888,VALCON,1,2166,90.3,0,0,0,0,21.0,,0.0,no usable signal yet — candidate for manual company mapping override
1889,VALENSE,1,2167,90.4,0,0,0,0,21.0,,0.0,no usable signal yet — candidate for manual company mapping override
1890,VALERIA INDUSTRIÓLOGA,1,2168,90.4,0,0,0,0,31.0,,0.0,no usable signal yet — candidate for manual company mapping override
1891,VALID,1,2169,90.5,0,0,0,0,11.0,,0.0,no usable signal yet — candidate for manual company mapping override
1892,VALLORA BENEFÍCIOS,1,2170,90.5,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1893,VALOR REAL EMPREENDIMENTOS,1,2171,90.5,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1894,VALUE2BIZ,1,2172,90.6,0,0,0,0,31.0,,0.0,no usable signal yet — candidate for manual company mapping override
1895,AGÊNCIA FG,1,2173,90.6,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1896,VAN HYDE INTERNATIONAL,1,2174,90.7,0,0,0,0,27.0,,0.0,no usable signal yet — candidate for manual company mapping override
1897,VAN DEN OUDENRIJN B.V,1,2175,90.7,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1898,VANESARINAUDO.HR,1,2176,90.7,0,0,0,0,19.0,,0.0,no usable signal yet — candidate for manual company mapping override
1899,VANGUARD,1,2177,90.8,0,0,0,0,29.0,,0.0,no usable signal yet — candidate for manual company mapping override
1900,VARIOUS COMPANIES,1,2178,90.8,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1901,VEHO,1,2179,90.9,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1902,VELOE,1,2180,90.9,0,0,0,0,27.0,,0.0,no usable signal yet — candidate for manual company mapping override
1903,VENTURA TRAVEL,1,2181,91.0,0,0,0,0,27.0,,0.0,no usable signal yet — candidate for manual company mapping override
1904,VENTURE PEOPLE,1,2182,91.0,0,0,0,0,25.0,,0.0,no usable signal yet — candidate for manual company mapping override
1905,VENUE GTM,1,2183,91.0,0,0,0,0,20.0,,0.0,no usable signal yet — candidate for manual company mapping override
1906,VERENA LAUMAYER,1,2184,91.1,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1907,AGÊNCIA LK,1,2185,91.1,0,0,0,0,20.0,,0.0,no usable signal yet — candidate for manual company mapping override
1908,VERIIPRO,1,2186,91.2,0,0,0,0,25.0,,0.0,no usable signal yet — candidate for manual company mapping override
1909,VERISURE,1,2187,91.2,0,0,0,0,21.0,,0.0,no usable signal yet — candidate for manual company mapping override
1910,VERIZON,1,2188,91.2,0,0,0,0,27.0,,0.0,no usable signal yet — candidate for manual company mapping override
1911,VERTEX AGILITY,1,2189,91.3,0,0,0,0,19.0,,0.0,no usable signal yet — candidate for manual company mapping override
1912,VERTICAL FALLS,1,2190,91.3,0,0,0,0,23.0,,0.0,no usable signal yet — candidate for manual company mapping override
1913,AJUNTAMENT DE PALMA,1,2191,91.4,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1914,AKAD SEGUROS,1,2192,91.4,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1915,VIALASER DEPILAÇÃO,1,2193,91.5,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1916,VIAMAFIA FITNESS,1,2194,91.5,0,0,0,0,18.0,,0.0,no usable signal yet — candidate for manual company mapping override
1917,VIBE,1,2195,91.5,0,0,0,0,19.0,,0.0,no usable signal yet — candidate for manual company mapping override
1918,VINDYNAMICS,1,2196,91.6,0,0,0,0,31.0,,0.0,no usable signal yet — candidate for manual company mapping override
1919,VINTELIX,1,2197,91.6,0,0,0,0,34.0,,0.0,no usable signal yet — candidate for manual company mapping override
1920,VIRIDIEN,1,2198,91.7,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1921,VIRTUAL INTERNSHIPS,1,2199,91.7,0,0,0,0,15.0,,0.0,no usable signal yet — candidate for manual company mapping override
1922,VIRTUAL MINDS,1,2200,91.7,0,0,0,0,20.0,,0.0,no usable signal yet — candidate for manual company mapping override
1923,AKTIOS,1,2201,91.8,0,0,0,0,34.0,,0.0,no usable signal yet — candidate for manual company mapping override
1924,VISIBLE,1,2202,91.8,0,0,0,0,15.0,,0.0,no usable signal yet — candidate for manual company mapping override
1925,VISION CYBERSECURITY,1,2203,91.9,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1926,VISSER & VAN BAARS,1,2204,91.9,0,0,0,0,24.0,,0.0,no usable signal yet — candidate for manual company mapping override
1927,VISURE,1,2205,92.0,0,0,0,0,31.0,,0.0,no usable signal yet — candidate for manual company mapping override
1928,VITORIA - RECURSOS HUMANOS,1,2206,92.0,0,0,0,0,34.0,,0.0,no usable signal yet — candidate for manual company mapping override
1929,VIVA REPUBLICA (TOSS),1,2207,92.0,0,0,0,0,15.0,,0.0,no usable signal yet — candidate for manual company mapping override
1930,VIVENTIUM,1,2208,92.1,0,0,0,0,34.0,,0.0,no usable signal yet — candidate for manual company mapping override
1931,VOLIS,1,2209,92.1,0,0,0,0,28.0,,0.0,no usable signal yet — candidate for manual company mapping override
1932,VOLTIC,1,2210,92.2,0,0,0,0,27.0,,0.0,no usable signal yet — candidate for manual company mapping override
1933,VOLUBLE SYSTEMS,1,2211,92.2,0,0,0,0,41.0,,0.0,no usable signal yet — candidate for manual company mapping override
1934,AKZONOBEL,1,2212,92.2,0,0,0,0,18.0,,0.0,no usable signal yet — candidate for manual company mapping override
1935,VONTIER,1,2213,92.3,0,0,0,0,28.0,,0.0,no usable signal yet — candidate for manual company mapping override
1936,VORBRIX,1,2214,92.3,0,0,0,0,20.0,,0.0,no usable signal yet — candidate for manual company mapping override
1937,VP,1,2215,92.4,0,0,0,0,32.0,,0.0,no usable signal yet — candidate for manual company mapping override
1938,WAGNER LIVING,1,2216,92.4,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1939,"WAN-IFRA, THE WORLD ASSOCIATION OF NEWS PUBLISHERS",1,2217,92.5,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1940,ALBERT HEIJN,1,2218,92.5,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1941,WEBJUMP,1,2219,92.5,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1942,WEINIG HOLZ-HER AUSTRALIA,1,2220,92.6,0,0,0,0,18.0,,0.0,no usable signal yet — candidate for manual company mapping override
1943,WIANCO OTT ROBOTICS,1,2221,92.6,0,0,0,0,23.0,,0.0,no usable signal yet — candidate for manual company mapping override
1944,WK PERSONALBERATUNG,1,2222,92.7,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1945,WM GRUPPE,1,2223,92.7,0,0,0,0,15.0,,0.0,no usable signal yet — candidate for manual company mapping override
1946,WP LAB,1,2224,92.7,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1947,WPP MEDIA,1,2225,92.8,0,0,0,0,22.0,,0.0,no usable signal yet — candidate for manual company mapping override
1948,WTIME BUSINESS INTELLIGENCE,1,2226,92.8,0,0,0,0,17.0,,0.0,no usable signal yet — candidate for manual company mapping override
1949,WV EVENTOS,1,2227,92.9,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1950,WALLPAPER & CARPETS DISTRIBUTORS (M) SDN BHD,1,2228,92.9,0,0,0,0,31.0,,0.0,no usable signal yet — candidate for manual company mapping override
1951,ALDEAS INFANTILES SOS BOLIVIA,1,2229,93.0,0,0,0,0,15.0,,0.0,no usable signal yet — candidate for manual company mapping override
1952,WAY UP RH,1,2230,93.0,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1953,WAZO INTERNATIONAL,1,2231,93.0,0,0,0,0,22.0,,0.0,no usable signal yet — candidate for manual company mapping override
1954,WE ARE FIBER,1,2232,93.1,0,0,0,0,23.0,,0.0,no usable signal yet — candidate for manual company mapping override
1955,WE ARE PIPOL,1,2233,93.1,0,0,0,0,24.0,,0.0,no usable signal yet — candidate for manual company mapping override
1956,WECOGNO,1,2234,93.2,0,0,0,0,22.0,,0.0,no usable signal yet — candidate for manual company mapping override
1957,WEATHERFORD,1,2235,93.2,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1958,WEBER AMBIENTAL,1,2236,93.2,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1959,WEBMOTORS,1,2237,93.3,0,0,0,0,21.0,,0.0,no usable signal yet — candidate for manual company mapping override
1960,WELHOME,1,2238,93.3,0,0,0,0,24.0,,0.0,no usable signal yet — candidate for manual company mapping override
1961,ALERTA MÉDICA,1,2239,93.4,0,0,0,0,24.0,,0.0,no usable signal yet — candidate for manual company mapping override
1962,WELLZ BY WELLHUB,1,2240,93.4,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1963,WENGER & WATSON,1,2241,93.5,0,0,0,0,19.0,,0.0,no usable signal yet — candidate for manual company mapping override
1964,WERVING OP MAAT,1,2242,93.5,0,0,0,0,25.0,,0.0,no usable signal yet — candidate for manual company mapping override
1965,WEST MONROE,1,2243,93.5,0,0,0,0,18.0,,0.0,no usable signal yet — candidate for manual company mapping override
1966,WESTCOACHING,1,2244,93.6,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1967,WHEEL THE WORLD,1,2245,93.6,0,0,0,0,32.0,,0.0,no usable signal yet — candidate for manual company mapping override
1968,WHYBRILLIANT,1,2246,93.7,0,0,0,0,19.0,,0.0,no usable signal yet — candidate for manual company mapping override
1969,WILSON,1,2247,93.7,0,0,0,0,30.0,,0.0,no usable signal yet — candidate for manual company mapping override
1970,ALEXANDER THAMM [AT],1,2248,93.7,0,0,0,0,8.0,,0.0,no usable signal yet — candidate for manual company mapping override
1971,WIRD,1,2249,93.8,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1972,WIRTSCHAFTSTREUHAND,1,2250,93.8,0,0,0,0,31.0,,0.0,no usable signal yet — candidate for manual company mapping override
1973,WIZARDS OF THE COAST,1,2251,93.9,0,0,0,0,28.0,,0.0,no usable signal yet — candidate for manual company mapping override
1974,WIZDAA,1,2252,93.9,0,0,0,0,18.0,,0.0,no usable signal yet — candidate for manual company mapping override
1975,WONGA,1,2253,94.0,0,0,0,0,12.0,,0.0,no usable signal yet — candidate for manual company mapping override
1976,WOODSIDE ENERGY INDIA,1,2254,94.0,0,0,0,0,25.0,,0.0,no usable signal yet — candidate for manual company mapping override
1977,WORKIT,1,2255,94.0,0,0,0,0,22.0,,0.0,no usable signal yet — candidate for manual company mapping override
1978,WORKSTREAM,1,2256,94.1,0,0,0,0,15.0,,0.0,no usable signal yet — candidate for manual company mapping override
